max,min,mean,median,var,totalvar,auc,Xmax,Xmin,Xmean,Xmedian,Xvar,Xtotalvar,Xauc,Ymax,Ymin,Ymean,Ymedian,Yvar,Ytotalvar,Yauc,cover,state,subject,control,type
480,158,313.3981481,348.5,12582.55962,2683,33847,5.989583333,4.715617716,5.302071353,5.246352042,0.090367927,13.4747982,572.6237061,6.428571429,5.265306122,5.779994161,5.724751687,0.080139717,17.44056759,624.2393694,cover,static,10,man,stroke
595,164,356.8333333,390,18646.79439,3384,38538,5.990430622,4.560090703,5.147276686,5.077723524,0.09874669,15.62403054,555.9058821,6.613793103,5.278409091,5.866116821,5.795110809,0.118687761,15.80046526,633.5406166,cover,static,10,man,stroke
337,208,268.712963,270.5,698.6551575,1798,29021,5.89626556,5.122047244,5.536216843,5.544388574,0.019282274,14.11475979,597.911419,5.927083333,4.695454545,5.426301507,5.432700988,0.031594177,14.74868418,586.0405628,cover,static,10,man,tickle
373,226,282.3796296,281,773.9012634,1857,30497,5.748031496,4.954545455,5.463165278,5.491647132,0.024875773,14.04530787,590.02185,5.913043478,5.097222222,5.49560369,5.482036074,0.025261519,15.05035412,593.5251985,cover,static,10,man,tickle
373,182,276.3518519,279,1772.155417,1977,29846,6.036363636,5.309446254,5.626519242,5.62877711,0.019513176,13.34617472,607.6640781,5.864541833,4.678431373,5.367834094,5.38833905,0.060679777,17.41697576,579.7260821,cover,static,10,man,tickle
400,213,296.3703704,293.5,2028.983039,2463,32008,5.968609865,5.39,5.640884474,5.639698101,0.015157652,13.53909126,609.2155232,6.004032258,5.04587156,5.470180097,5.435804254,0.048563721,12.90622224,590.7794505,cover,static,10,man,tickle
972,804,876.8333333,874.5,937.0747664,1798,94698,4.789044289,4.460612691,4.624362296,4.628316786,0.004327456,5.871148218,499.4311279,5.882978723,5.624303233,5.736068713,5.730921339,0.002662103,5.92446478,619.495421,none,dynamic,10,man,constant
953,802,882.2222222,873,1679.258567,1800,95280,4.838523645,4.508493771,4.683935304,4.6865222,0.004816119,4.766821209,505.8650129,5.886966551,5.583705357,5.708504883,5.709618838,0.003105332,6.572894951,616.5185273,none,dynamic,10,man,constant
849,743,797.5648148,796,544.3228626,2129,86137,4.998816568,4.586538462,4.776732731,4.766623421,0.005211351,5.707783038,515.887135,5.902654867,5.464414958,5.673406095,5.667697516,0.007489531,6.777479904,612.7278583,none,dynamic,10,man,constant
906,787,843.3888889,845,537.0809969,1727,91086,4.915789474,4.679950187,4.795069356,4.797430413,0.002630707,5.362853664,517.8674904,5.786764706,5.480427046,5.656759527,5.654092279,0.003592997,6.439198851,610.9300289,none,dynamic,10,man,constant
219,144,177.3055556,174.5,298.2889408,915,19149,5.469879518,4.710382514,5.112351728,5.093627993,0.024319157,18.35363071,552.1339866,5.426829268,4.531914894,5.035433557,5.030685241,0.039558698,16.16810358,543.8268241,none,dynamic,10,man,notouch
181,138,160.3796296,160,98.20032883,1174,17321,5.474683544,4.670886076,5.129564058,5.154531428,0.031357251,19.76642311,553.9929183,5.625,4.93081761,5.289185545,5.289251098,0.021846235,14.38973951,571.2320389,none,dynamic,10,man,notouch
199,132,164.3888889,164,156.7632399,1176,17754,5.827380952,4.792682927,5.228231875,5.218095053,0.038375919,18.4662282,564.6490425,5.555555556,4.505263158,4.980981117,4.921797247,0.059337225,15.46279,537.9459607,none,dynamic,10,man,notouch
184,109,148,152,322.6168224,1076,15984,6.171171171,4.751677852,5.431749324,5.365263602,0.102441371,21.1868025,586.628927,5.755395683,4.630057803,5.110801919,5.168202293,0.045403562,16.30855852,551.9666073,none,dynamic,10,man,notouch
580,200,357.037037,326.5,12395.86777,2925,38560,5.766816143,5.040892193,5.328810232,5.30669646,0.036413547,11.68033531,575.511505,6.279569892,4.534246575,5.453682122,5.41495744,0.224556191,15.58305059,588.9976692,none,dynamic,10,man,pat
568,226,381.3055556,340.5,11932.10202,2975,41181,5.892561983,4.785447761,5.236687298,5.148073897,0.05240018,12.87104235,565.5622281,6.244660194,4.579646018,5.511594922,5.48788051,0.190213763,15.46796431,595.2522516,none,dynamic,10,man,pat
688,231,414.5925926,380,17530.13153,3279,44776,5.756183746,4.9375,5.237242405,5.192486936,0.033021435,11.90275581,565.6221798,6.322463768,4.627705628,5.571211251,5.632060763,0.207641005,14.85176591,601.6908151,none,dynamic,10,man,pat
639,216,389.5648148,342,13937.36959,3129,42073,5.768518519,4.980519481,5.313848676,5.275276024,0.037283067,12.40851149,573.895657,6.296235679,4.623015873,5.535105131,5.438676018,0.186256469,15.60744142,597.7913542,none,dynamic,10,man,pat
1751,440,674.3703704,603.5,60938.6279,10105,72832,5.139414802,4.383780697,4.862593388,4.866834489,0.024779244,11.50928734,525.1600859,6.486288848,5.386363636,5.75024752,5.702213273,0.049564783,15.63360531,621.0267322,none,dynamic,10,man,rub
1089,478,742.6203704,738,26452.20033,5486,80203,5.191091954,4.466067864,4.806319119,4.812064621,0.021672614,7.480476993,519.0824649,6.37567861,5.311444653,5.795769486,5.780450225,0.0454966,13.53827738,625.9431045,none,dynamic,10,man,rub
1153,399,727.3148148,701.5,37011.73174,6178,78550,5.174568966,4.370996441,4.747876251,4.76134372,0.019542684,8.163281765,512.7706351,6.242158093,4.995663487,5.651077206,5.679517984,0.085987393,12.06863996,610.3163383,none,dynamic,10,man,rub
986,392,695.1851852,697.5,26534.05884,4965,75080,5.135204082,4.393004115,4.731103529,4.725986072,0.025153634,8.269994561,510.9591811,6.434504792,4.886609071,5.689433009,5.699800505,0.183024714,12.62690257,614.4587649,none,dynamic,10,man,rub
1380,504,843.0462963,799,45754.17541,6796,91049,5.451871658,4.355516637,4.964237917,4.970002961,0.066065047,10.08894326,536.137695,6.369047619,5.424242424,5.886258823,5.846077996,0.040869247,10.30034075,635.7159529,none,dynamic,10,man,scratch
1457,458,910.25,851.5,77995.16121,8068,98307,5.77654046,4.478319783,5.079334231,5.13286663,0.085379183,10.64581153,548.568097,6.446153846,5.523980815,5.981247686,5.983827468,0.037812125,11.06962423,645.9747501,none,dynamic,10,man,scratch
1601,741,1060.703704,1027.5,41826.64036,7317,114556,5.332049307,4.354029062,4.897333742,4.904456635,0.058890386,9.495079095,528.9120441,6.16025641,5.59168925,5.832200614,5.820265709,0.016025858,8.030597088,629.8776663,none,dynamic,10,man,scratch
1676,459,1022.675926,984,114190.2585,10945,110449,5.791392708,4.40647482,5.061536083,5.129773796,0.102858248,10.86225184,546.645897,6.420833333,5.52433936,5.849542439,5.832674592,0.025358009,11.09982842,631.7505834,none,dynamic,10,man,scratch
704,139,366.9259259,398.5,29104.55521,3989,39628,6.459459459,4.713114754,5.434948254,5.322207465,0.206675902,15.52679378,586.9744114,7.005300353,5.233333333,5.96870249,5.826589498,0.167754916,16.53525671,644.619869,none,dynamic,10,man,stroke
598,148,351.8425926,396,20292.48901,3629,37999,6.119496855,4.622605364,5.255657777,5.162447257,0.127840296,17.45914014,567.6110399,6.739795918,5.131818182,5.71516966,5.601435407,0.157225874,20.81791464,617.2383233,none,dynamic,10,man,stroke
536,167,328.0740741,355.5,13780.53652,3255,35432,6.059925094,4.70625,5.306369308,5.26450434,0.099887723,14.81359256,573.0878853,6.593283582,4.768595041,5.614776049,5.56170825,0.180530335,19.40956903,606.3958132,none,dynamic,10,man,stroke
700,132,365.6111111,405,22525.47352,3567,39486,6.25,4.686597938,5.303740931,5.26363256,0.117761936,16.29203927,572.8040206,6.528117359,4.865384615,5.697932426,5.638683137,0.130030884,19.84115286,615.376702,none,dynamic,10,man,stroke
582,277,390.75,383.5,3756.563084,2924,42201,5.65483871,5.088050314,5.33172795,5.32295314,0.011966889,11.30835847,575.8266186,6.277207392,5.088095238,5.692079145,5.71244211,0.065976822,15.36960707,614.7445477,none,dynamic,10,man,tickle
571,250,357.3888889,346.5,3340.931464,2795,38598,5.649038462,5.012,5.289486223,5.296236053,0.015076839,11.70981425,571.2645121,6.06557377,5.077181208,5.678558087,5.685077542,0.051647633,16.2319598,613.2842734,none,dynamic,10,man,tickle
543,273,379.212963,369,5185.028989,3666,40955,5.601522843,4.653284672,5.241411375,5.239892966,0.02147592,12.7119273,566.0724285,6.168646081,4.89578714,5.472724729,5.48250714,0.060135453,16.32842807,591.0542707,none,dynamic,10,man,tickle
622,220,358.9814815,357.5,5129.345448,3278,38770,5.580291971,4.818461538,5.181197101,5.172343036,0.024964737,14.40494357,559.5692869,6.16918429,4.987046632,5.435502711,5.412104745,0.058010279,16.47540985,587.0342928,none,dynamic,10,man,tickle
910,723,808.0555556,799,1735.978193,1862,87270,4.594559585,4.346064815,4.461898405,4.456259309,0.003512951,5.521460126,481.8850277,6.446224256,6.068923821,6.259401715,6.260483267,0.006169212,6.898126168,676.0153852,none,static,10,man,constant
949,839,890.6851852,891,482.6850121,2285,96194,4.555434783,4.274800456,4.410886993,4.402637072,0.003308396,6.284600577,476.3757952,6.429553265,6.126666667,6.318193147,6.315427607,0.004323169,7.152812504,682.3648598,none,static,10,man,constant
1036,883,946.2685185,941,851.5440464,1834,102197,4.526548673,4.265495868,4.386243172,4.377676728,0.002225965,4.831397324,473.7142626,6.487128713,6.154314721,6.35455923,6.357883206,0.00265287,6.172743405,686.2923968,none,static,10,man,constant
1071,961,1011.87037,1011,515.9456559,1652,109282,4.457879088,4.24137931,4.341367623,4.337088525,0.002069997,4.494751389,468.8677033,6.502472799,6.090646095,6.357036733,6.359665557,0.003923427,7.345102416,686.5599672,none,static,10,man,constant
252,201,223.287037,223,77.66450329,1045,24115,5.673728814,5.19047619,5.454123194,5.45893211,0.010259421,10.3520015,589.045305,5.710638298,5.274418605,5.498733054,5.497795817,0.006912919,10.23933213,593.8631698,none,static,10,man,notouch
247,198,222.7222222,222,83.15576324,1002,24054,5.702325581,5.13963964,5.438209816,5.435262324,0.011930253,12.43870431,587.3266601,5.772727273,5.266055046,5.507939122,5.505545509,0.010779438,13.03980497,594.8574252,none,static,10,man,notouch
247,201,223.8796296,225,97.15359986,1042,24179,5.698113208,5.126168224,5.446052183,5.458987372,0.012141516,13.04587422,588.1736358,5.72,5.310043668,5.505989874,5.503441191,0.007616027,11.01082945,594.6469064,none,static,10,man,notouch
248,198,223.75,225,101.8714953,1097,24165,5.660944206,5.135964912,5.431362701,5.429707296,0.010648802,10.3299822,586.5871717,5.70212766,5.254385965,5.500579543,5.510313216,0.007425951,10.29599104,594.0625907,none,static,10,man,notouch
497,192,266.4907407,221.5,6858.327016,2902,28781,5.740932642,4.886010363,5.35330882,5.362913157,0.033140117,13.43623413,578.1573526,6.224489796,4.848780488,5.61603251,5.550032189,0.069898995,16.94888195,606.5315111,none,static,10,man,pat
490,198,266.0833333,222,7384.544393,2784,28737,5.799086758,4.94549763,5.381475339,5.411518662,0.032090822,14.42549312,581.1993366,6.385106383,5.051792829,5.601677213,5.535548218,0.073950761,18.51889486,604.981139,none,static,10,man,pat
542,197,289.1481481,237.5,8897.753548,3285,31228,5.589285714,4.888361045,5.323112318,5.330675778,0.025984107,14.70237243,574.8961303,6.352398524,5.23245614,5.64778543,5.545609112,0.090294751,15.95989521,609.9608265,none,static,10,man,pat
493,202,280.4537037,234,7816.586622,2746,30289,5.689795918,4.997601918,5.365944568,5.37363788,0.025902801,13.90266078,579.5220134,6.639344262,5.25,5.725523887,5.642768781,0.08333739,18.61039692,618.3565798,none,static,10,man,pat
656,267,444.8611111,443.5,7355.017913,4900,48045,5.776280323,4.5,5.078682903,5.08198987,0.070896812,12.86530023,548.4977535,6.346456693,5.006451613,5.656156474,5.659405657,0.10391502,22.19414879,610.8648992,none,static,10,man,rub
644,228,408.8055556,398.5,7723.765576,4650,44151,5.964912281,4.763033175,5.22504606,5.240061475,0.043213821,14.80306195,564.3049744,6.353932584,4.845783133,5.695722572,5.700890033,0.090447869,23.30273014,615.1380378,none,static,10,man,rub
743,244,414.1111111,396,11347.72586,5456,44724,5.763888889,4.646341463,5.088263836,5.053107381,0.053275767,13.06883003,549.5324943,6.495029821,4.811643836,5.577155299,5.558340081,0.083275415,21.62588198,602.3327723,none,static,10,man,rub
663,198,370.6481481,337,13571.72551,3523,40030,6.021943574,4.776772247,5.406206064,5.446260587,0.087374103,14.87443209,583.8702549,6.592178771,4.564738292,5.605751214,5.558875684,0.276270927,19.56520246,605.4211311,none,static,10,man,rub
1315,281,698.8148148,665.5,63752.20838,10631,75472,6.325079872,5.448598131,5.883227888,5.884121458,0.046677587,10.36381126,635.3886119,6.674089069,5.337912088,6.166550359,6.210142492,0.063346802,16.90060643,665.9874388,none,static,10,man,scratch
1513,360,827,800,86361.94393,10831,89316,6.483097056,5.610244989,6.104946795,6.126334437,0.037727096,12.47221857,659.3342539,6.264367816,5.458677686,5.940158005,5.976564532,0.027674818,12.42978268,641.5370645,none,static,10,man,scratch
1612,398,891.4537037,837.5,94414.11933,12191,96277,6.393296089,5.409012132,5.960483302,5.960549937,0.039167468,12.31334019,643.7321966,6.432634731,5.392076503,5.971767715,5.953089586,0.038130807,13.48660016,644.9509133,none,static,10,man,scratch
1628,458,960.4259259,907,80988.11596,10359,103726,6.114018692,5.103080569,5.570261,5.575275019,0.048299859,12.55740272,601.588188,6.644549763,5.651260504,6.149123814,6.137902791,0.049320381,13.15901645,664.1053719,none,static,10,man,scratch
666,103,394.5555556,461,32921.74455,3938,42612,5.718181818,4.397058824,4.880786691,4.771099164,0.113877129,15.66978216,527.1249627,7.225382932,4.591715976,5.690500849,5.667562417,0.311302675,20.63393497,614.5740917,none,static,10,man,stroke
618,106,307.1481481,319,26161.58532,3974,33172,5.73015873,4.399239544,5.039713115,5.041230995,0.065304068,17.14553716,544.2890165,6.715654952,4.540145985,5.678184803,5.644549432,0.243797216,22.92271588,613.2439588,none,static,10,man,stroke
855,131,400.8055556,417,37945.65343,4061,43287,5.74556213,4.298136646,4.924440713,4.931176464,0.074620335,16.54892541,531.839597,6.597014925,4.577380952,5.372898493,5.341532274,0.187372907,16.80060923,580.2730372,none,static,10,man,stroke
556,123,287.8148148,297,17110.26445,2992,31084,5.969924812,4.613079019,5.177585023,5.126623926,0.086028703,17.99517421,559.1791825,6.889534884,5.121794872,6.10443294,6.13482906,0.125990229,16.34143566,659.2787575,none,static,10,man,stroke
322,158,221.0648148,215,1038.304171,2120,23875,6.235294118,5.30075188,5.670306817,5.663730769,0.029670331,18.6097239,612.3931362,5.995934959,4.903225806,5.463108846,5.473477276,0.041157597,20.03565879,590.0157553,none,static,10,man,tickle
403,128,241.2777778,228.5,3262.968847,3040,26058,6.138613861,4.797101449,5.576600726,5.595454545,0.042292817,18.39454119,602.2728784,6.253275109,4.65625,5.468625179,5.450180212,0.088562998,25.53653813,590.6115193,none,static,10,man,tickle
386,131,230.962963,226,2510.204223,2514,24944,6.084577114,5.192307692,5.675205125,5.674996337,0.032330159,18.86642051,612.9221534,6.297560976,4.871621622,5.511327261,5.526661287,0.084367006,21.18413379,595.2233442,none,static,10,man,tickle
307,118,199.7314815,199,1384.702925,2429,21571,6.341772152,5.369230769,5.780415659,5.765909091,0.032272592,19.15912205,624.2848912,6.311557789,4.836448598,5.568836424,5.562342942,0.077528462,22.5388847,601.4343337,none,static,10,man,tickle
657,497,578.1388889,584.5,1664.606698,1489,62439,4.770609319,4.304635762,4.503324416,4.47165025,0.01419116,6.071473609,486.3590369,6.854452055,6.510638298,6.694305699,6.697658944,0.005177397,7.158712356,722.9850155,cover,dynamic,11,man,constant
701,585,638.9814815,634.5,789.1959155,1409,69010,4.708469055,4.153250774,4.482940261,4.494729789,0.01476407,6.295201512,484.1575482,6.888721805,6.487022901,6.690543732,6.694773565,0.005929018,7.897678541,722.578723,cover,dynamic,11,man,constant
726,610,666.5555556,666,468.3987539,1486,71988,4.737951807,4.26734104,4.490039673,4.503642198,0.016332027,6.514357354,484.9242847,6.907462687,6.598159509,6.749456914,6.745880764,0.004356285,5.732544919,728.9413467,cover,dynamic,11,man,constant
725,618,665.5555556,662,484.9221184,1438,71880,4.663250366,4.253709199,4.459231726,4.4329163,0.009356232,6.712445531,481.5970264,6.900452489,6.49244713,6.73791816,6.742559365,0.005669031,7.462410957,727.6951613,cover,dynamic,11,man,constant
199,130,164.0555556,163,191.9034268,950,17718,6.087719298,5.193548387,5.701045083,5.713571429,0.030307787,19.92437685,615.7128689,5.846153846,5.041176471,5.469992418,5.500102834,0.041424947,14.10846608,590.7591811,cover,dynamic,11,man,notouch
208,142,173.9074074,175,275.467982,1093,18782,6.12849162,5.280487805,5.677075837,5.656167328,0.032223685,15.71055269,613.1241904,5.845679012,5.095477387,5.493909532,5.488977713,0.026067363,17.60096279,593.3422294,cover,dynamic,11,man,notouch
208,135,172.2314815,172,277.6188127,1061,18601,6.015544041,5.226027397,5.6681291,5.6831541,0.030697993,15.98604482,612.1579428,5.855491329,5.220930233,5.561085247,5.578475048,0.02333186,16.82618434,600.5972067,cover,dynamic,11,man,notouch
215,139,177.5092593,181,310.6073901,1178,19171,6.047058824,5.275132275,5.665072638,5.645667989,0.029218968,16.21627461,611.8278449,6.111111111,5.271523179,5.575973803,5.571886709,0.023518647,16.06657426,602.2051708,cover,dynamic,11,man,notouch
414,178,259.6203704,248.5,3115.490048,2314,28039,6.117021277,4.790996785,5.385758869,5.353877943,0.108193565,16.99484612,581.6619578,6.573913043,5.479381443,5.953576368,5.943714624,0.056727527,18.57568501,642.9862478,cover,dynamic,11,man,pat
344,177,247.1944444,241,2095.616044,2017,26697,6.084821429,4.773006135,5.423780544,5.439260193,0.101196384,15.31538472,585.7682988,6.722627737,5.03875969,5.966939636,5.979149576,0.080161459,20.96832217,644.4294807,cover,dynamic,11,man,pat
435,170,233.1203704,217.5,2128.349862,2514,25177,6.025,4.738562092,5.378354959,5.392237336,0.081555935,17.15737088,580.8623356,6.528409091,5.268292683,5.854806745,5.898186528,0.101869144,20.12537583,632.3191285,cover,dynamic,11,man,pat
417,162,226.6388889,211,2704.195483,2801,24477,6.119565217,4.388489209,5.419852596,5.472342254,0.085469181,18.18910422,585.3440804,6.517391304,5.177664975,5.913452584,5.926905271,0.069076466,21.17965248,638.652879,cover,dynamic,11,man,pat
524,190,314.1388889,300.5,4864.288941,4069,33927,5.381818182,4.119298246,4.71808173,4.712819674,0.036194624,15.5351867,509.5528269,7.451990632,5.308196721,6.465993386,6.490829959,0.23674699,24.62287496,698.3272857,cover,dynamic,11,man,rub
